C3002,CAGS Air Compressor (Main),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3003,CAGS Air Compressor (Backup),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3008,CAGS Air Compressor Oil-Water Separator,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3014,CAGS Oil/Water Removal Filter System 1,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3015,CAGS Oil/Water Removal Filter System 2 (Backup),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3055,CAGS Compressed Air Drier,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3057,CAGS Compressed Air Reveiver,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3085,CAGS Compressor Room Air Piping System,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3100,CAGS Compressed Air Piping System Zone 1,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
C3101,CAGS Compressed Air Piping System Zone 2,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Compressed_Air_System.pdf,,Compressed_Air_System.pdf
M0203,Filler Silo,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Limestone_Filler_Delivery_System.pdf,,Limestone_Filler_Delivery_System.pdf
M0205,Filler Delivery Screw 1,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Limestone_Filler_Delivery_System.pdf,,Limestone_Filler_Delivery_System.pdf
M0206,Filler Delivery Elevator,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Limestone_Filler_Delivery_System.pdf,,Limestone_Filler_Delivery_System.pdf
M0207,Filler Delivery Screw 2,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Limestone_Filler_Delivery_System.pdf,,Limestone_Filler_Delivery_System.pdf
M0209,Filler Delivery Screw 3 (to B7 line),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Limestone_Filler_Delivery_System.pdf,,Limestone_Filler_Delivery_System.pdf
M0211,Filler Delivery Screw 4 (to B8 line),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Limestone_Filler_Delivery_System.pdf,,Limestone_Filler_Delivery_System.pdf
M3562,B6 Asphalt Reclaim Screw,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B6_Coating_System.pdf,,B6_Coating_System.pdf
M3554,B6 Coater Entry Rolls,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B6_Coating_System.pdf,,B6_Coating_System.pdf
M3566,B6 Coater Calender Rolls,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B6_Coating_System.pdf,,B6_Coating_System.pdf
M3574,B6 Coater Calender Rolls Back Scraper,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B6_Coating_System.pdf,,B6_Coating_System.pdf
M3558,B6 Asphalt Delivery Screws (2 Screws),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B6_Coating_System.pdf,,B6_Coating_System.pdf
M3570,B6 Coater Calender Rolls Front Scraper,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B6_Coating_System.pdf,,B6_Coating_System.pdf
M4924,B7 Roofast Coater Exit Rolls (2 Rolls 1 Driven),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
M4920,B7 Roofast Coater Top rolls (2 Rolls),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
M4916,B7 Roofast Coater Driven Roll Scraper,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
M4904,B7 Roofast Coater Frame and Pan,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
M4928,B7 Roofast Backing Film Applicator System 4 (with Web Guide),http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
M4912,B7 Roofast Coater Driven Roll,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
M4908,B7 Roofast Coater Return Pump,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/B7-Line_Inker.pdf,,B7-Line_Inker.pdf
C8903,PBMS Entrance Gravity Roller Conveyor,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8907,PBMS Scale,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8911,PBMS Pallet Roller Conveyor,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8914,PBMS Pallet Squaring Arms,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8920,PBMS Pallet Chain Conveyor,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8930,PBMS Lifting Shrinker,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8924,PBMS Pallet Lift System,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8935,PBMS Lift Bag System,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8940,PBMS Unwind Bag System,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8945,PBMS Wrapped Roller Chain Lift Conveyor,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
C8950,PBMS Exit Chain Conveyor,http://operations.connect.na.local/support/Reliability/IGBrampton/IGBramptonAssetDocuments/Pallet_Bagging_Machine_layout_B7-22-265.pdf,,Pallet_Bagging_Machine_layout_B7-22-265.pdf
